,0,1,2,time_duration
140,0.0,0.293262,pab,0.293262
141,0.293262,0.490615,li,0.197353
142,0.490615,0.625257,ci,0.13464199999999993
143,0.627101,0.848431,tiy,0.22133000000000003
144,0.848431,1.101116,and,0.25268499999999994
145,1.101116,1.233914,no,0.13279799999999997
146,1.233914,1.462622,to,0.22870800000000013
147,1.462622,1.608331,ri,0.14570899999999987
148,1.608331,1.936637,tiy,0.328306
149,1.936637,2.139523,go,0.20288600000000012
150,2.139523,2.523161,hand,0.3836379999999999
151,2.523161,2.679937,in,0.1567759999999998
152,2.679937,3.1355,hand,0.45556300000000016
153,0.0,0.370638,pab,0.370638
154,0.370638,0.48484,li,0.11420199999999997
155,0.48484,0.602156,ci,0.11731600000000003
156,0.602156,0.805643,tiy,0.20348699999999997
157,0.805643,1.013284,and,0.20764100000000008
158,1.013284,1.140982,no,0.12769799999999987
159,1.140982,1.316438,to,0.17545600000000006
160,1.316438,1.384959,ri,0.06852100000000005
161,1.384959,1.584294,tiy,0.19933500000000004
162,1.584294,1.827233,go,0.24293900000000002
163,1.827233,2.154006,hand,0.32677299999999976
164,2.154006,2.304805,in,0.15079900000000013
165,2.304805,2.587188,hand,0.28238299999999983
166,0.0,0.134728,a,0.134728
167,0.134728,0.325272,lu,0.19054400000000002
168,0.325272,0.473472,mi,0.1482
169,0.473472,0.671715,num,0.19824299999999995
170,0.671715,0.833388,sil,0.16167300000000007
171,0.833388,1.03548,ver,0.20209199999999994
172,1.03548,1.428116,wer,0.392636
173,1.428116,1.603262,can,0.17514600000000002
174,1.603262,1.830375,of,0.22711300000000012
175,1.830375,2.034391,ten,0.20401599999999975
176,2.034391,2.205688,be,0.17129700000000003
177,2.205688,2.525185,flim,0.31949700000000014
178,2.525185,2.783083,sy,0.25789799999999996
179,0.0,0.165238,a,0.165238
180,0.165238,0.365467,lu,0.200229
181,0.365467,0.480161,mi,0.11469400000000002
182,0.480161,0.614295,num,0.13413400000000003
183,0.614295,0.839796,sil,0.22550099999999995
184,0.839796,1.067241,ver,0.22744500000000012
185,1.067241,1.242199,wer,0.17495799999999995
186,1.242199,1.54157,can,0.29937100000000005
187,1.54157,1.707659,of,0.16608899999999993
188,1.707659,1.875934,ten,0.16827499999999995
189,1.875934,2.101435,be,0.22550099999999995
190,2.101435,2.405666,flim,0.30423100000000014
191,2.405666,2.62825,sy,0.2225839999999999
192,0.0,0.42286,this,0.42286
193,0.42286,0.627932,is,0.20507200000000003
194,0.627932,0.785312,ao,0.15737999999999996
195,0.785312,0.871156,er,0.08584400000000003
196,0.871156,1.066589,sin,0.19543299999999997
197,1.066689,1.203403,gu,0.136714
198,1.203403,1.473652,lar,0.27024899999999996
199,1.473652,1.831333,gol,0.35768100000000014
200,0.0,0.254351,this,0.254351
201,0.254351,0.458169,is,0.203818
202,0.458169,0.619876,ae,0.161707
203,0.619876,0.693992,er,0.07411600000000007
204,0.693992,0.88265,sin,0.188658
205,0.88265,0.997192,gu,0.11454199999999992
206,0.997192,1.197641,lar,0.200449
207,1.197641,1.613708,gol,0.41606699999999996
